id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories
22494,Vega,1993,5,3,0,1,4,20,20,Abstract
22495,H. R. Pufnstuf Game,1971,6.3,1,1,2,4,15,15,Children's
22496,Depth Charge,2005,5.5,4,2,2,2,30,30,Abstract
22498,Everest,2003,3.66667,6,1,2,5,45,45,
22500,Cats in the Fish Shop!,1990,3.66667,3,1,2,4,20,20,
22504,Zhuang Yuan Chou,1800,6,1,0,3,8,0,0,
22505,The Richest Christian,1986,4.125,4,1,2,6,30,30,
22506,Zambeln,1992,6.25,4,1,2,5,10,10,
22507,Heroscape Expansion Set: Thora's Vengeance,2006,7.47227,383,2.1935,2,4,60,60,Thematic
22508,Burger Party,2003,3,1,0,2,6,20,20,
22509,Four Battles of Army Group South,1979,6.89507,73,3,2,2,240,240,Wargames
22514,The Buccaneers: A Sea-Faring Game of Adventure,1957,5,2,0,2,6,0,0,
22515,Magic Words,2001,3.88889,9,2.5,2,8,30,30,
22516,Snout! The Pass The Pigs Card Game,2005,3.54,25,1,2,6,15,15,
22517,Chicago Sports Trivia Game,1984,2,1,0,2,4,0,0,
22519,Hockey Night,1995,3.16667,12,0,2,10,60,60,
22521,L33T Tiles,2005,6,3,0,2,4,90,90,
22523,Topfgucker,1992,6.21429,7,1,2,4,30,30,
22524,Carrot Race,1991,5.6,5,1.3333,2,4,30,30,
22526,Wizard Wars,2002,8,1,0,2,4,0,0,Wargames
22527,Gold Broker: Y2K Collectors Edition,1999,5.3125,4,3,2,6,0,0,
22528,Correspo!,2005,0,0,0,1,0,30,30,
22529,Thomas & Friends: All Aboard! Card Game,2004,5.01923,13,0,2,6,15,15,Children's
22530,Jibi: Who's the Ace Reporter,2005,4,1,0,2,4,60,60,
22531,Big League Baseball,1959,5.66667,3,1,1,3,25,25,
22533,í_tvegsspiliíÁ,1977,5.5,4,0,2,4,60,60,
22534,Ponytrail,1994,0,0,0,3,6,30,30,
22535,Fantom Electronic,1982,-1,-1,-1,-1,-1,-1,-1,-1
22536,19th Hole Golf,1967,3.75,14,1,1,4,15,15,
22537,Geography Lotto,1956,0,0,0,0,0,0,0,
22538,Skatterbug,1961,2,1,0,0,0,0,0,
22539,King O' Kings,1990,4.75,2,0,2,4,30,30,Abstract
22541,Football Fever,2002,6,2,0,2,6,60,60,
22542,Bullspit,2005,4.125,4,0,2,2,0,0,
22544,Epic Dungeoneer: Call of the Lich Lord,2006,6.29977,266,2.5385,2,4,60,60,Thematic
22547,Tripoto,2004,4.76667,6,1,2,4,5,5,Abstract
22548,Yvette Fielding's Ghosts,2006,4.375,4,0,2,8,60,60,Customizable
22549,Campbell's Soup Game,2003,4,1,1,2,4,0,0,Children's
22552,Bugs! Bugs! Bugs!,2001,0,0,0,2,4,15,15,
22553,Fluttery Butterflies,2001,0,0,0,2,4,20,20,
22554,Tiny Tins Charades,2001,6,1,0,4,0,30,30,
22555,Alien Race in Outer Space,2001,4,1,1,2,4,15,15,
22556,Go Speed Go!,2001,0,0,0,2,4,15,15,
22558,Dozen Dice Games,2001,3.75,4,0,1,10,15,15,
22559,Today I Went to the Market,2001,4,2,1,2,2,10,10,
22560,Ha-Ha Hair-do!,2001,6.5,2,0,2,4,15,15,
22562,7!7!7!,2004,5.5,2,0,2,4,15,15,
22563,Frontline,2007,0,0,0,2,2,30,30,Wargames
22565,GrandSlam Baseball,2001,2,1,0,2,2,20,20,
22567,Fuzzy Puppy,2001,0,0,0,2,4,15,15,
22568,Bang! Zoom!,2004,4.53571,7,0,2,4,15,15,
22569,Go Tell It on the Mountain,2004,0,0,0,2,6,15,15,
22570,Break Twist,1990,4,2,0,2,6,15,15,
22572,Royal Fluster,2004,5.14286,7,1.5,2,4,15,15,
22573,Honey Nut Cheerios Spelling Bee Game,2001,3.25,2,0,2,6,0,0,
22574,Three Throws,2004,3.5,6,1,2,4,20,20,
22575,Nuts and Bolts,2006,7,1,2,3,5,60,60,
22576,Volley & Thunder,1981,6.25,4,2,2,2,120,120,Abstract Wargames
22577,Treasure Island,1976,3.64286,7,0,2,6,60,60,
22578,Transport,2006,5.83696,23,2,2,4,30,30,
22579,"LSD: Linearity, Simplicity, Duality",2006,5.77632,19,1.3333,2,4,40,40,Abstract
22580,Hungry Henry,1969,5.13333,6,1,2,4,5,5,
22581,Auf Achse Junior,1992,5.5,4,0,2,4,0,0,Children's
22582,Drive,1960,5.33333,9,1,2,4,20,20,
22583,Tee'd Off,1966,5,1,0,1,4,20,20,Abstract
22584,My First Farm,2000,4,1,0,1,2,10,10,Children's
22585,Starting Lineup Talking Baseball,1988,5.7125,8,1,1,2,20,20,
22586,Images,2002,7,2,0,2,10,45,45,Abstract
22588,Wings over Arras,2006,5.16667,9,1.3333,2,2,60,60,
22589,Forty Niners,1940,-1,-1,-1,-1,-1,-1,-1,-1
22590,Candy,2000,7.5,2,1,4,7,20,20,
22592,Warfare in the Age of Discovery,1998,7.2,5,0,2,2,0,0,Wargames
22593,Geloof 't of niet,2006,0,0,0,2,5,40,40,
22595,Axis of Evil: A Strategic Wargame,2006,5.34762,21,1,3,5,60,60,
22596,Oorlogs-spel,1880,5,1,0,2,8,30,30,Wargames
22597,V,1984,-1,-1,-1,-1,-1,-1,-1,-1
22598,Saggsen-Gadan: De sí_ggs'schn Siedler / Catan-OFFENSIVE in Chemnitz,2005,6.7,10,0,2,4,30,30,
22600,1831,1996,7.41852,27,4.3333,3,10,600,600,
22601,Basketball,1953,0,0,0,1,2,60,60,
22602,Allaboutfootball,2005,8,1,0,2,6,60,60,
22605,Commands & Colors: Ancients Expansion Pack #1 äóñ Greece & Eastern Kingdoms,2006,8.27524,1021,2.5033,2,2,60,60,Wargames
22607,Gang War,2006,6,1,0,2,5,0,0,Wargames
22609,Whitechapel 1888,2003,7,1,1,3,6,0,0,
22610,Liubo,700,0,0,0,2,2,0,0,Abstract
22612,Eastern Front (unofficial expansion for Axis & Allies: Europe),2003,6.33333,3,0,0,0,0,0,Wargames
22613,Futebol Business,1997,5.1,2,2,2,4,45,45,
22615,Les Voyages D'Asterix,1978,0,0,0,2,6,0,0,
22617,Build,1980,5,1,0,2,4,60,60,
22618,Round the Horn,1933,5,2,0,2,6,0,0,
22619,A Bit O' Blarney,1985,0,0,0,2,6,0,0,
22620,Coolball,2000,-1,-1,-1,-1,-1,-1,-1,-1
22621,Treasure Hunt,1964,4,1,0,2,4,15,15,
22622,Who's in the Igloo?,1983,0,0,0,2,4,0,0,
22623,Choice,1961,5,1,1,2,12,60,60,Abstract
22626,The Book of Pop-Up Board Games,1996,4,1,0,2,4,30,30,
22627,Win-A-Word,1954,0,0,0,2,4,0,0,
22628,Galactic Knights,2005,7.8,10,2.3333,2,2,60,60,
22630,Formule Dí©: World Championship,1996,6.69688,16,1,2,10,120,120,
22631,Monopoly: Fantastic Four,2005,5.33333,9,0,2,6,120,120,
22632,Foto-Religie,2006,0,0,0,2,6,60,60,
22633,Monopoly: PSV Soccer Club,2003,4.5,4,0,2,6,90,90,
22634,Monopoly: Feyenoord,2002,4,3,0,2,6,90,90,
22636,Thunderbirds Are Go: International Rescue Board Game,2004,7,1,0,2,4,30,30,
22637,Trick & Trap,1977,0,0,0,2,2,0,0,Abstract
22638,Monopoly: Suske & Wiske,2001,4.16667,6,0,2,6,90,90,
22639,Miniluuppi,1979,4.66667,3,0,2,5,30,30,
22641,Peeko,1964,0,0,0,1,4,0,0,
22642,Age of Blood (second edition),2005,6.5,2,2,2,2,90,90,Wargames
22646,Heroscape Expansion Set: Fortress of the Archkyrie,2006,7.66983,878,2.2097,2,4,60,60,Thematic
22647,Car-Soc,1930,5.66667,3,0,2,2,30,30,
22648,Dribbel,2005,0,0,0,2,8,20,20,
22649,Aussie-ASL '97 Pack,1997,7.38095,21,4,2,2,360,360,Wargames
22650,Il Gioco dei Minerali,2006,0,0,0,2,4,20,20,
22651,Colomo,2004,5.99231,13,0,2,6,20,20,Abstract
22652,Coloretto for two players,2006,6.63355,105,1.2222,2,2,30,30,
22653,Gone Birding!,1990,4.66667,3,0,1,6,90,90,
22655,Das verrí_ckte Lexikon-Spiel,1989,6.66667,9,2,3,8,30,30,
22656,I.Q. Games: Dinosaurs and Prehistoric Life,1989,0,0,0,2,2,20,20,
22657,The Green House Game,1992,0,0,0,2,5,30,30,
22658,Rugrats Backyard Toy Hunt Game,1997,0,0,0,2,4,20,20,
22659,Teenage Mutant Ninja Turtles Heroes in a Halfshell Card Game,1990,3.72727,11,1,2,6,20,20,
22660,Hoffman-Singleton,2006,4.98,5,4,1,7,15,15,
22661,Rain Forest Frog Jam Game,1999,6,2,0,2,4,20,20,
22662,Popeye Card game,1983,4,2,0,2,4,0,0,
22663,Broken English,1972,0,0,0,2,6,30,30,
22665,Paris Metro,1981,-1,-1,-1,-1,-1,-1,-1,-1
22667,Tower,1965,5.5,3,1,2,6,15,15,
22668,Welcome Back Kotter Card Game,1976,5,1,0,2,4,20,20,
22671,Wort Maumau,2005,3.33333,3,1,2,10,30,30,
22672,Die sieben Weltwunder,1989,5.5,5,0,3,7,45,45,Abstract
22674,MÅ‰awa 1939,1999,5.88235,17,3,2,2,0,0,Wargames
22675,Tarzan to the Rescue,1977,4,1,0,2,4,30,30,
22676,Bas-Celik Junior,2005,0,0,0,2,6,60,60,Children's
22678,Den store handelskrig,1999,6.16667,6,0,2,6,240,240,
22679,Saddle Up!,1980,3.5,2,0,2,4,30,30,Children's
22682,"Panda, Gorilla & Co",2003,5.4439,27,3,2,4,60,60,
22683,Squigle,1981,0,0,0,2,2,10,10,Abstract
22685,The Christmas Wars,2005,4.33333,3,0,2,2,60,60,Wargames
22686,Down in Flames: Dragons,2006,6.5,6,0,2,2,30,30,
22687,ATS: The Fuhrers Bunker äóñ Berlin Red Victory,2009,-1,-1,-1,-1,-1,-1,-1,-1
22688,Clobber,1977,4.33333,3,1,2,4,20,20,
22689,Quack Cards,2006,6.36364,11,1.25,2,6,15,15,Customizable
22690,Brainwaves!,1997,6,3,2,1,4,60,60,
22691,Travel Jeopardy!,1988,-1,-1,-1,-1,-1,-1,-1,-1
22692,Trivia Toss,2003,0,0,0,2,2,0,0,
22695,The Pothole Game,1978,-1,-1,-1,-1,-1,-1,-1,-1
22696,This Is Your Capital: Canberra Game,1983,4,1,0,2,6,30,30,
22698,FNAP,2006,-1,-1,-1,-1,-1,-1,-1,-1
22699,Aussie-ASL '98 Pack,1998,7.35,20,3.3333,2,2,360,360,Wargames
22700,VampiRing,2004,4.72727,11,1.2,2,4,0,0,
22701,Ex-Presso,1987,3.55556,9,0,2,2,10,10,Abstract
22703,Overlords 2-Player Box Set,2005,2,3,0,2,2,0,0,Wargames
22704,Worlds of Heroes & Tyrants: Vortex,2003,0,0,0,0,0,0,0,
22706,Geoprimo,2004,4.8,10,1,2,6,20,20,
22707,Kellogg's Pro Soccer,1971,2.25,4,0,2,2,60,60,
22708,Caffe Primo,2006,7,2,1,2,4,30,30,
22709,Button Wars,2006,2,2,0,0,2,2,2,Wargames
22711,Darling Key Line Spin Trip,1955,0,0,0,2,4,60,60,
22712,Vitamins,1975,0,0,0,2,6,30,30,
22713,Paying Your Way,1975,-1,-1,-1,-1,-1,-1,-1,-1
22714,PigWars,1988,9,1,0,2,8,30,30,Wargames
22715,"Piglings Revenge, PigWars Expansion Module #1",1997,9,1,0,2,8,45,45,Wargames
22716,Four Lane Road Racing Game on the Sebring Track,1963,6.16667,3,2,2,4,0,0,
22717,L'apprenti Dí©brouillard,1992,5.5,2,0,2,12,0,0,
22718,Halley's Revenge,1985,6.8125,4,2,2,4,30,30,
22719,Golfee,2000,0,0,0,2,4,90,90,
22720,Aerostarz,2005,0,0,0,2,10,20,20,Children's
22722,Travel Mania,2004,2.475,4,0,2,20,90,90,
22723,Life as a Liberal/Life as a Conservative,2003,1,1,0,2,12,120,120,
22725,Are You Phrazy? TV Edition,2005,3,1,0,4,12,30,30,
22726,Tri-King,1946,0,0,0,2,4,60,60,Abstract
22727,Sports Know How,1984,3.5,2,0,0,0,0,0,
22728,Ebono,2004,-1,-1,-1,-1,-1,-1,-1,-1
22729,Monopoli: 60ŒÁ Anniversario  Limited Edition 1936-1996,1996,6.375,12,0,2,6,0,0,
22730,Slíç í_ gegn!,1983,6,1,0,2,6,60,60,
22731,The Gourmet Game,1977,5.5,1,0,2,6,90,90,
22734,Tank Vixens,2001,6,2,0,2,3,20,20,Customizable
22735,MapTangle,2005,7.5,2,0,4,6,30,30,
22736,Borderline: Africa Edition,2005,-1,-1,-1,-1,-1,-1,-1,-1
22737,Borderline:  World Edition,1999,5,4,0,2,4,20,20,
22738,Safariseikkailu,1993,0,0,0,2,6,20,20,
22739,Cia. de Teatro,2004,0,0,2,2,6,90,90,
22740,Foot-Boom,1988,0,0,1,2,4,90,90,
22741,"""300""",1979,3.8,5,0,1,0,15,15,
22742,Bubblegum CRISIS,1997,0,0,0,2,10,45,45,
22743,Global Watch,1991,0,0,0,0,0,0,0,
22744,Teacher's Quiz,1984,5.54444,9,1,2,6,30,30,
22745,Canada First Quiz,1984,0,0,0,2,100,30,30,
22748,Trivial Pursuit: Olympic Edition,1992,4.66667,6,0,2,6,60,60,
22749,Trivial Pursuit: 1994/1995 Edition,1995,5,7,0,2,6,30,30,
22750,Five-State Rummy,1994,-1,-1,-1,-1,-1,-1,-1,-1
22751,Z-Cars,1960,5,1,0,2,4,60,60,
22752,Photo Finish,1972,0,0,0,2,99,90,90,
22754,Checkers4,1980,4.75,4,0,2,4,0,0,Abstract
22756,Optimus Princeps: Les Guerres Daciques,2006,7.40476,21,2.5455,1,2,120,120,Wargames
22757,Battles for Empire 1870-1902,1999,8,2,0,2,2,180,180,Wargames
22759,Anaxis,2004,6,2,1,2,2,180,180,
22760,Nexos,1993,4.9,5,1,2,8,45,45,
22761,Impeached,2006,0,0,0,3,7,30,30,
22762,Expert: Um Desafio Inteligente,1995,4.6,1,1,2,36,45,45,
22764,Kí_nkkí_rí_nkkí_ ja Artturi Robotti,1985,1.95833,6,0,2,4,10,10,
22766,Die Siedler von Catan: Das Kartenspiel äóñ 10th Anniversary Special Edition Tin Box,2006,7.63286,256,2.5263,2,2,60,60,
22767,Greyhound Pursuit,1985,5,2,0,4,10,30,30,
22768,The Maryland Game,1996,0,0,0,2,4,30,30,
22769,Cabbage Patch Kids Matching Game,1995,0,0,0,1,4,20,20,
22771,Dateline: World War II,1997,8.5,2,2,0,0,0,0,Wargames
22773,Shiperio,2005,8,1,0,2,6,30,30,
22774,Kwatro,1966,-1,-1,-1,-1,-1,-1,-1,-1
22777,Tom & Jerry: Das grosse Rennen,1989,3,1,0,2,5,15,15,Children's
22778,The Battle of Hoth,2001,7.25,4,2,2,2,60,60,Wargames
22779,Il mio Business,2006,0,0,0,2,6,120,120,
22781,Run-It-Out,1930,4,1,0,1,4,0,0,
22782,Ocho!,2006,4,3,0,0,0,0,0,
22783,The National Trust Ghost Game,1990,4,3,0,2,4,15,15,
22786,Tiger Hunt,1969,0,0,0,2,4,20,20,
22787,Ego Trip,1975,3.33333,3,1,3,0,0,0,
22788,Snap Trap,1998,5,2,0,2,4,20,20,
22789,3D Pool,2004,0,0,0,1,2,30,30,
22792,55Stones,2002,5.54545,11,4,2,2,20,20,Abstract
22795,Warrior,2002,6.5625,8,4.6667,2,2,0,0,
22797,Clou,1982,4.22222,9,1,2,2,5,5,Abstract
22800,TriQuest!,2006,4.5,4,0,2,6,0,0,
22801,Rapido,2005,5.07692,26,1,2,4,15,15,
22802,Pandabo,2005,5.28571,21,0,2,4,15,15,Children's
22803,Anima,2004,4.8,10,1,2,4,15,15,Children's
22804,Fiesta,2004,5.5,2,0,2,4,15,15,
22805,Viatica,2005,5,1,0,2,4,15,15,
22806,Bialo,2005,5,3,0,2,4,15,15,
22809,Pixeline pí« pletten,2004,3.5,4,0,2,4,15,15,Children's
22810,Elastico,2006,0,0,0,2,4,0,0,Abstract
22811,Eureka,1997,5.0625,8,1,2,6,30,30,
22813,Los Angeles Scene,1977,0,0,0,2,4,0,0,
22814,Eurogate,1998,0,0,2,2,4,90,90,
22815,Situaí_í£o Limite,2000,5.86,15,1,2,12,60,60,
22816,Party Mania,1993,-1,-1,-1,-1,-1,-1,-1,-1
22817,Marble Mountain,1970,0,0,0,2,2,0,0,Children's
22821,Twilight Imperium (Third Edition): Shattered Empire,2006,8.63301,4003,4.1833,3,8,240,240,Strategy Thematic
22822,Runebound: Sands of Al-Kalim,2007,7.57558,783,2.8088,2,6,120,120,Thematic
22823,World of Warcraft: The Boardgame äóñ Shadow of War,2006,7.30366,1045,3.2222,2,6,240,240,Thematic
22828,World At War Expansion,2004,-1,-1,-1,-1,-1,-1,-1,-1
22830,POW!,1977,4.95,4,0,2,4,30,30,
22831,Kellogg's Sports Car Rally Game,1971,4.5,2,0,2,6,60,60,
22832,Kellogg's Par 3 Golf,1971,3.66667,3,0,2,2,60,60,
22833,Kellogg's Professional Ice Hockey,1971,3.5,2,0,2,2,60,60,
22834,Kellogg's Major League Baseball Game,1970,4.6,5,2,2,2,60,60,
22835,Kellogg's Professional Football,1971,4,1,1,2,2,60,60,
22836,Happy Holidays! The Christmas Carols & Songs Game,1999,4.64286,7,1,2,6,45,45,
22837,Sigmund and the Sea Monsters,1975,0,0,0,2,4,0,0,Children's
22838,My First Word Game,1995,3,1,0,1,4,20,20,
22840,Wizzword,1977,5,6,1,2,2,10,10,
22841,Leudalspel,1996,0,0,0,2,6,180,180,
22842,Pettson & Findus kortspel,2002,3.91667,6,1,2,4,5,5,
22844,NFL Game Plan,1972,-1,-1,-1,-1,-1,-1,-1,-1
22845,Path Blitzer,2003,6.5,1,0,2,6,90,90,Abstract
22848,CMYK,2005,5,1,0,4,4,0,0,Abstract
22849,All the Way Down,1976,2,1,0,2,2,0,0,Abstract
22851,Tennmac,1985,5.83,10,1.5,2,4,45,45,
22852,Shocke,2006,0,0,0,0,0,0,0,Abstract
22853,Blibber Blabber,2006,0,0,0,4,0,30,30,
22854,Bubble Brain,2006,4.9375,16,1,2,8,30,30,
22855,Voitto Kotiin,1989,4.95,10,1.25,3,10,90,90,
22856,Memorandum,1995,-1,-1,-1,-1,-1,-1,-1,-1
22857,Daystar,1999,1,1,1.6667,2,6,0,0,
22858,Intertwyne,2005,6.0625,8,0,2,8,30,30,Abstract
22859,Chicks Battle the Dudes,2005,3.58333,12,0,2,99,60,60,
22860,Jungle Mix: The Lion King,2005,4.66667,6,1,2,4,10,10,Children's
22865,Cirk,1998,5.875,2,0,2,2,15,15,Abstract
22867,Bango,2003,7,3,0,2,4,15,15,Abstract
22868,Contraception: The Board Game,2003,0,0,0,2,8,45,45,
22870,Max's Advanced Rules for Axis & Allies,1989,7,16,2,2,5,180,180,Wargames
22871,Battle for Andromeda: Conflict for a Trillion Suns!,1976,10,1,0,1,6,0,0,Wargames
22872,War In The South Atlantic,1983,5,1,0,2,4,60,60,Wargames
22873,Skjaldborg,2000,5.66667,3,0,2,2,120,120,
22874,Anime Madness,1996,5,2,1,2,2,60,60,Customizable
22875,More or Less,1988,5.05,10,1,2,6,15,15,Children's
22876,Penniless and Insane,2001,6.8,4,2,3,7,30,30,
22878,Etc.,2005,6.85,10,1.5,3,0,30,30,
22879,Milleniumpoly,1999,3.66667,3,1.5,2,6,90,90,
22880,Idols Tí_htipeli,2004,0,0,0,2,6,45,45,
22882,American Trivia Challenge Texas Style,1985,0,0,0,2,6,60,60,
22883,PSL Guide to Wargaming,1987,6,4,0,2,2,0,0,Wargames
22884,Lord of the Rings: Battlefields,2007,7.15459,447,3.0893,2,5,0,0,Strategy Thematic
22885,Alles Kí_se,2005,5.56154,13,1,2,5,30,30,Children's
22886,Gefahr í_ber Sunnydale,2001,3.6875,16,3,2,6,120,120,
22887,The Honeybee Tree,1973,5.05714,7,0,2,4,15,15,
22890,In Other Words,2005,5,2,0,4,0,0,0,
22891,The Earth Dinner,2006,0,0,0,2,2,15,15,
22892,Huckepack,1970,4.8,5,0,2,4,30,30,
22893,Surf's Up! Hawaii,1980,3,1,0,2,6,0,0,
22894,Super Munchkin 2: The Narrow S Cape,2006,6.42851,451,2,3,6,90,90,
22895,Baffle Box,1977,6.23846,13,1,2,6,30,30,
22896,Hextravaganza,1991,9,1,2,2,4,0,0,
22899,30 points,2003,3,1,2,3,3,10,10,Abstract
22902,Queablo,2005,5,8,3,2,10,5,5,
22904,40 Barrels of Beer,2003,4.5,2,2,2,4,10,10,Abstract
22905,"The Phantom, Ruler of the Jungle Game",1966,7.5,1,0,2,4,0,0,
22907,Dragons' Derby,1994,-1,-1,-1,-1,-1,-1,-1,-1
22908,Buck Rogers,1934,6,1,0,2,12,0,0,
22909,Axis & Allies Enhanced Realism Rules,1999,6.79167,12,3.3333,0,0,0,0,Wargames
22911,Brumm-Brumm,2001,-1,-1,-1,-1,-1,-1,-1,-1
22912,Speedybag,2006,5,12,1,2,4,15,15,
22913,Nautilus,1993,4.25,2,0,2,4,0,0,
22914,Rocket Race,2006,5.61538,13,0,2,4,15,15,
22915,Clown Around,2006,-1,-1,-1,-1,-1,-1,-1,-1
22916,Sergeants! Expansion,2006,6.51667,6,2,2,2,60,60,Wargames
22917,Flotter Falter,2002,5,1,0,2,4,20,20,
22919,Love Game,1994,1,1,0,3,4,30,30,
22920,Dick Tracy Detective Game,1933,0,0,0,2,4,0,0,
22921,007 Underwater Battle from Thunderball,1965,5.75,4,0,2,4,0,0,
22922,Vanessa Kay's Pin Up Mania,2003,6,1,0,2,4,30,30,
22923,Die Augen der Kali,1989,4.55238,21,1.75,2,6,30,30,
22925,VeggieTales Puzzler,1997,5.33333,3,0,1,8,20,20,
22926,Take a Hike!,1995,2.75,4,0,2,4,20,20,
22927,World War II The Expansion,1989,-1,-1,-1,-1,-1,-1,-1,-1
22928,"Win, Lose or Draw Junior",1988,5.5,8,0,3,9,30,30,Children's
22929,World War II Expansion 3: The Battle of Midway,1994,6.28571,7,2.6667,2,5,180,180,Wargames
22930,Rí_ubersprung,1990,6,6,2,2,4,30,30,
22932,10-Die Poker,2005,6.5,4,2,4,7,0,0,
22934,Kosherland,1985,4.25,4,1,2,4,30,30,
22935,Temporal Trade,2002,0,0,0,2,8,0,0,
22937,How to Host a Murder: An Affair to Dismember,2003,7.13043,23,3,8,8,310,310,
22939,Marvel Heroes Jogo,2006,6.72222,9,1.6667,2,4,45,45,
22941,Mystical Empire CCG,2005,4.34615,13,3.3333,2,2,10,10,Customizable
22942,Alexander's Triumph,2004,0,0,3,2,2,150,150,Wargames
22943,Royal,1993,3,2,0,2,4,0,0,
22944,Bao Arabica,1998,7.83333,3,0,2,4,20,20,Abstract
22945,Presidents Rummy,1998,0,0,0,0,0,0,0,
22951,NATO Vs. Warsaw Pact: 1989,2006,0,0,0,2,4,0,0,Wargames
22952,World War II Expansion 2,1993,6.5625,16,2.6667,2,5,180,180,Wargames
22953,Soviet System,1988,5,21,2,2,6,120,120,
22955,Wild West War Pigs,2006,4,1,0,2,6,45,45,
22956,Death by Dice,2006,4.84615,13,2,2,2,20,20,
22958,Clout: Marvel,2006,0,0,0,2,6,15,15,
22960,Don't Crack,2006,9.85,2,1.5,2,6,30,30,
22961,Pick -a- Penguin,2001,6,1,1,2,4,20,20,
22962,Patriot Act: The Home Version,2006,5,2,1,2,6,45,45,
22964,Wheel of Fortune Game Junior Edition,1987,5.25,12,2,2,4,30,30,Children's
22965,Art Shark,2006,-1,-1,-1,-1,-1,-1,-1,-1
22966,Double Trouble,1995,4,1,0,2,4,15,15,
22967,American Art Ditto,2006,5,1,0,2,6,30,30,Children's
22970,Great Art Close up: National Gallery of Art,2006,4.5,2,0,2,5,30,30,
22971,Great Art Close up: The  J. Paul Getty Museum,2006,-1,-1,-1,-1,-1,-1,-1,-1
22972,Pixelator,2006,4.66667,3,0,2,2,30,30,
22973,Controversy!,2006,5.33333,3,0,3,0,30,30,
22974,Great Art Close up: The Museum of Modern Art,2006,5,1,1,2,5,30,30,
22976,Art Ditto,2006,4,1,0,2,5,30,30,
22978,Van Gogh & Friends Go Fish for Art,2006,6,5,1,2,5,30,30,
22981,American Idol All-Star Challenge DVD Game,2006,6,1,1,2,4,30,30,
22982,Moby Dick: Das Spiel vom weiíôen Wal,1962,5,2,0,2,5,0,0,
22983,Vis Magica,2002,3,1,0,2,2,360,360,Wargames
22984,Vis Bellica,2002,5.7,5,4,2,2,360,360,
22985,Gallop Home,2002,2.75,2,0,2,4,0,0,
22987,Topsy Turtle,2000,4.62,15,0,2,4,10,10,Children's
22989,Royale Mastermind,1972,5,2,0,2,3,30,30,
22990,Les Aigles,1990,6.27778,18,4,2,6,120,120,Wargames
22992,Beat the Count,2006,4.50909,11,1,3,8,30,30,
22993,Across Words,2006,4.28571,7,0,2,2,30,30,
22994,Sackers,2005,0,0,0,2,2,30,30,
22997,Mad Scientist University Course Packet: Anthropology,2005,0,0,0,3,7,45,45,
22998,Venturers in Argent,2006,6.25,4,3,1,5,0,0,
23001,Mad Scientist University Course Packet: Chemistry,2005,0,0,0,3,7,45,45,
23002,Mad Scientist University Course Packet: Astronomy,2005,0,0,0,3,7,45,45,
23003,Mad Scientist University Course Packet: Computers,2005,0,0,0,3,7,45,45,
23004,Mad Scientist University Course Packet: Dorm Life,2005,0,0,0,3,7,45,45,
23005,Mad Scientist University Course Packet: Greek Life,2005,0,0,0,3,7,45,45,
23006,Mad Scientist University Course Packet: Physical Education,2005,-1,-1,-1,-1,-1,-1,-1,-1
23007,Mad Scientist University Course Packet: Medicine,2005,0,0,0,3,7,45,45,
23008,Mad Scientist University Course Packet: Physics,2005,0,0,0,3,7,45,45,
23009,Super Tank I,1976,6,1,0,2,10,30,30,Wargames
23012,A History of Board-Games Other Than Chess,1952,-1,-1,-1,-1,-1,-1,-1,-1
23013,A Taste of Transylville Terror,2003,0,0,0,8,10,120,120,
23014,Fuddy Duddy,2005,5.82941,17,1.25,2,8,20,20,
23015,Mad Scientist University Course Packet: Theater,2005,0,0,0,3,7,45,45,
23016,Mad Scientist University Course Packet: Winter Break,2005,0,0,0,3,7,45,45,
23017,Mad Scientist University Course Packet: Zoology,2005,0,0,0,3,7,45,45,
23018,A Backfull of Bullets,2005,7.5,2,3,8,10,120,120,
23021,"Power, Plots and Pistols",2004,0,0,0,8,10,120,120,
23022,A Case of Treasure and Treachery,2004,7.66667,3,0,8,10,120,120,
23023,Mad Scientist University Course Packet: Spring Break,2005,8,3,0,3,7,45,45,
23024,Mad Scientist University Course Packet: PSI PHI,2005,0,0,0,3,7,45,45,
23026,Mad Scientist University Course Packet: Independent Study,2005,0,0,0,3,7,45,45,
23027,Mad Scientist University Course Packet: Home Economics,2005,0,0,0,3,7,45,45,
23028,Zombie Dawn,2005,4,2,0,0,0,0,0,
23029,How To Host A Teen Mystery: Hot Times At Hollywood High,1993,5,3,0,8,8,0,0,
23031,Toxins,1983,-1,-1,-1,-1,-1,-1,-1,-1
23032,Wendo,2003,5.5,4,2,2,2,20,20,Abstract
23033,Push,2001,6.8125,16,1,2,4,30,30,
23034,Blox,2004,5.41667,6,0,2,2,20,20,Abstract
23035,Rí_uber und Gendarm,1973,0,0,0,2,2,0,0,
23036,High Ground,2001,4.5,1,0,2,2,60,60,Wargames
23037,Turn On,1977,6,1,0,2,4,30,30,
23038,Boum!,2005,5.7,5,1.3333,2,5,45,45,
23039,Petcha Didn't Know,1999,5.2,3,0,2,5,30,30,
23041,USA Any Way,1991,-1,-1,-1,-1,-1,-1,-1,-1
23042,Boating Trivia,1986,7,1,1,2,2,0,0,
23044,Das groíôe Spiel um 15%,1979,2,1,0,2,4,0,0,
23046,Legemax,1974,7,3,0,2,6,0,0,Abstract
23050,"Cross Country Race by Land, Air and Sea",1911,0,0,0,2,8,60,60,
