id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image
After scoring, shuffle all cards from the deposit pile, scoring cards and all cards players have played, then place them under the deck. After the third scoring, players tally their points and see who wins.

(Gauner accommodates 2-4 players instead of 2-5.)

",http://cf.geekdo-images.com/LDLpP7sAgm2bZwNLRdPXWyrnTNA=/fit-in/200x150/pic1561982.jpg

113513,Pathagon,2011,5.99697,33,1.6667,2,2,10,10,,Abstract Strategy ,Pattern Building,"From Publisher Website:

Pathagon is an exciting, ever changing new strategy game of building paths. While Pathagon is quick and easy to learn, there is a depth of strategy that will keep you on your toes. Players take turns placing their wooden game pieces on the board in an attempt to build a path from one side of the game board to the other. There is a trapping move that allows a player to trap and remove one of their opponents game pieces from the board. The first player to complete the path wins. Sounds simple, doesn't it? The catch is that the two paths cross. Every move has an offensive and defensive consideration. Pathagon is simple enough to be played by children, strategic enough to engage a true gamer. The rules have been drafted so that there is always a winner, no ties, stalemates, or cat's games. Hand crafted from high quality hardwoods, Pathagon is pretty enough to be left out on the coffee table or bookshelf to be played again and again.

",http://cf.geekdo-images.com/ww53vVmatTELixPfHZjqO7KX8oM=/fit-in/200x150/pic1171990.jpg

7270,GOLO,1999,5.70457,184,1.1786,1,0,10,10,,Dice Sports ,Dice RollingPress Your Luck,"GOLO Golf dice is played with 9 12-sided dice that represent the 9 holes on the front (or the back) of an 18-hole traditional golf course. There are 5 white dice (par 4s), 2 red dice (par 3's) and 2 blue dice (par 5s). Each dice has the ability to shoot above par, par, or below par. There are as many formats as there are golf side games, but players typically play in one of two formats:

Traditional Format:

All nine dice are rolled--the player chooses at least 1 die, but can use more than one to count toward his/her 9-hole total. The remaining dice are picked up and rolled again. Players have the option of having multiple dice count toward their score, or choose as few as one and try to GO LO (shoot a low score--golf parlance).

Golf Course Format:

In this format, the players must follow along to the scorecard of their favorite course, or any course. If the first 9 holes (Front 9) at Pebble Beach are laid out in this order--4-4-3-4-5-3-4-4-5=36, then when the player begins by rolling all 9 dice, he/she must play the course in order by choosing two par 4's before he/she may then chose a par 3. Having to go in the order of holes on a golf course creates a different strategy and usually produces higher scores than the Traditional format.

In all formats, tournament play is the most exciting--where players are playing against each other, and their scores are affecting other players' choices and strategies.

A game primarily for non-gamers and sports nuts, which nevertheless is a very strategic, push-your-luck dice game. It is not just a matter of rolling dice and counting up your score; the requirement of keeping one or more dice each time you roll presents many interesting choices, depending on what your opponent has done, and what you already have kept for scoring.

The game is sold online at www.igolo.com and in major golf shops and golf stores. Game includes a cup, nine dice, score pad, pencil, and rulebook.

",http://cf.geekdo-images.com/Kn8uG7c-w7-pT0SvzdL57-5bp_E=/fit-in/200x150/pic397513.jpg

17693,Piranha,2004,5.87708,48,1,2,6,20,20,Children's,Action / Dexterity Children's Game ,,"Come down to the pond where the little monkey is fishing and watch the piranhas as they jump out of the water and bite into the hat! The more fish there are on the hat, the more dangerously it swings to and fro! Join in the fun as you race to balance your fish from the fishing rod.

",http://cf.geekdo-images.com/5jM6KCh7DyoaIdPdIEbz_z_Cnrk=/fit-in/200x150/pic311566.jpg

129322,Kaijudo,2012,5.90141,71,1.6667,2,2,20,20,,Card Game Collectible Components Fantasy Fighting Movies / TV / Radio theme Science Fiction ,Hand Management,"This is a reincarnation of TCG ""Duel Masters"" with some minor changes in rules.
Each player has a deck full of creatures and spells. The goal of the game is to finish an opponent with one of your creature's attacks. However, each player is protected by 5 shields, represented by face-down cards from a player's own deck. When your creature attacks an opponent (and is not blocked by another creature) it breaks one of his shields, and the shield card goes to the owner's hand.  When your creature attacks a defenseless opponent, you win the game.

The game has some similarities with the grandfather of collectible card games - Magic: the Gathering, which is also made by Wizards of the Coast. However, it has two major differences:
1. There is no distinct card class for producing mana. The same cards, representing creatures and spells, can produce mana if placed in the Mana Zone instead of the Battle Zone. This removes what many see as a major flaw of Magic: the Gathering - mana flood and mana screw.
2. There are no instant spells or activated abilities. Therefore, there are far fewer surprises for players from their opponents and also fewer tactical decisions during play. On the other hand, it plays quicker and can be easier for children to learn and understand. Even so, it has strong strategic aspects and fun deck building.

",http://cf.geekdo-images.com/5illstNUdQowjWzS3Np2hWMabYE=/fit-in/200x150/pic1412291.png

3674,Fast Attack Boats,1980,5.9826,50,2.4545,2,2,60,60,Wargames,Modern Warfare Nautical Wargame ,Hex-and-Counter,"A hex and counter game covering the flavor of naval actions during the Arab-Israeli War of October 1973.  Each player controls one or more small naval craft and attempts to sink the other with missiles, torpedoes, guns, and ramming.  A Yaquinto Album Game.

",http://cf.geekdo-images.com/96TFa2m_Oh6pjboQaHlwNsddA2k=/fit-in/200x150/pic819550.jpg

131450,DrachenSchatten,2012,5.74028,71,1,2,4,20,20,,Card Game Fantasy ,Set Collection,"One night on the outskirts of the towering magic mountains the shadow of a dragon appears. Now everything is in turmoil, and people are going to search in the depths of the mountain range for its hiding place. This task won't be easy, however, as without the proper items from the village you'll have no chance of defeating the creatures waiting to be found in the dungeon. Take too long to collect the sword, shield and dragon antivenom required, though, as others might have already found the magic items or treasure of the dragon by then.

In DrachenSchatten, everyone is in the village and the dungeon looking for different objects, treasures and creatures, and they'll need to perform the action or function of the different items so they can reach their goal without being defeated by dragons and hydras along the way.

",http://cf.geekdo-images.com/JiTJvH6wD4n-GENaxsqh2Ayn2EU=/fit-in/200x150/pic1435255.jpg

80296,Geistertreppe: Das Kartenspiel,2010,5.76808,65,1.1429,2,5,10,10,,Card Game Children's Game Memory ,Memory,"Secretly, the children are exploring the old ruin. But the old ghost already saw them and decides to play a trick on them. He transforms the children into ghosts. The player who can best memorize where the children are located and collects the most cards, wins the game. But the children change places all the time.


Heimlich schleichen die Kinder in der Ruine umher. Doch der alte Geist hat sie lngst bemerkt und erlaubt sich einen Streich! Er verwandelt die Kinder in Geister. Wer sich richtig merkt, wo sich welches Kind befindet und die meisten Karten sammelt, gewinnt.

",http://cf.geekdo-images.com/nHdyVCNrmV2Vzby0uArcXhJv3uA=/fit-in/200x150/pic1132287.jpg

140386,Assassin's Creed: Arena,2014,5.68619,105,1.75,2,4,30,30,,Video Game Theme ,Hand ManagementPick-up and Deliver,"Game description from the publisher:

In Assassin's Creed: Arena  based on the Assassin's Creed video game series from Ubisoft  players compete to uncover the best targets for assassination, but before you can go in for the kill, sometimes you have to deal with pesky guards as well as your opponents. Players will collect cards and treasure, move guards, and hide within the city of Constantinople until they find their time to strike. Combat is handled through cardplay, and the player who best manages his cards will have the best chance at victory.

At the start of each player's turn, he draws an Event card, which can spawn new targets in the outer city, move guards, or allow you to find a tunnel to another section of the city. Moving guards is a great way to get them away from you and place them near your opponents. Targets cannot be assassinated while a guard is nearby, but fortunately the guards can be dispatched if need be.

Cards in hand drive the action, but they are also your hit points. If you run out of cards in hand, you die  but just like in a video game, you will soon respawn at your starting area. Moving and attacking targets (or your fellow players) requires playing cards, so doing too much all at once can be risky. Couple that with trying to avoid the guards and you are in for a tension-filled game of cat-and-mouse. To replenish your hand, complete objectives on your movement cards or hide. Hiding in the outer city is easy and grants you lots of extra cards. When you enter the merchant district or the area around the palace, there just arent as many places to hide and you will not draw many cards.
